sk_id_curr,amt_credit,amt_goods_price,credit_agency_1_rating,credit_agency_2_rating,credit_agency_3_rating,days_credit,days_credit_enddate,remaining_installment,buro_avg_amt_instalment,buro_max_amt_instalment,occupation_type,organization_type,code_gender,days_birth,days_id_publish,customer_since,annual_income,days_employed,name_contract_type,target
1002653,225000.0,225000.0,0.286854,0.0756359,0.166406,-431.0,597.333,3.55556,16588.5,18857.7,Laborers,Business Entity Type 3,F,11802,2107,663,240000,186,Cash loans,0
1002654,569399.0,486000.0,0.0,0.411246,0.581484,-972.5,-518.5,13.3824,47270.0,846224.0,Sales staff,Business Entity Type 3,F,18640,2191,4702,260000,1100,Cash loans,0
1002655,814041.0,679500.0,0.71125,0.193,0.448962,-483.714,423.714,13.1304,8190.52,37324.4,Core staff,Kindergarten,F,14165,4492,4486,280000,1467,Cash loans,0
1002656,1042560.0,900000.0,0.0,0.256282,0.145543,-458.667,3588.67,5.07692,10147.9,55620.2,Sales staff,Industry: type 11,M,8612,1300,3484,300000,1138,Cash loans,0
1002657,343800.0,225000.0,0.0,0.130249,0.265049,-317.667,712.833,4.88889,16344.9,155700.0,Laborers,Business Entity Type 3,F,12085,610,692,320000,822,Cash loans,0
1002658,225000.0,225000.0,0.466698,0.601995,0.130947,-1158.83,-125.333,5.45,7935.01,30139.1,Drivers,Government,M,13467,2451,1251,340000,258,Cash loans,0
1002659,436032.0,360000.0,0.0,0.162192,0.638044,-1391.5,-244.5,10.0392,10571.8,51878.2,Laborers,XNA,M,22668,4742,4370,360000,365243,Cash loans,1
1002660,225000.0,225000.0,0.510268,0.592918,0.656158,-668.5,-395.5,4.0625,11020.3,19423.7,Core staff,Business Entity Type 3,F,9580,1377,9580,380000,905,Cash loans,0
1002661,207306.0,148500.0,0.0,0.718066,0.667458,-1744.33,1076.0,20.4722,38273.3,669790.0,High skill tech staff,Bank,F,15095,1177,4735,400000,7698,Cash loans,0
1002662,1436850.0,1125000.0,0.287031,0.423086,0.0,0.0,0.0,4.62162,13071.6,111238.0,Laborers,Business Entity Type 3,M,11790,4239,1448,420000,2849,Cash loans,0
1002663,1350000.0,1350000.0,0.0,0.678158,0.551381,-460.5,1077.5,3.33333,13498.2,22342.8,Sales staff,Self-employed,F,20758,2080,2090,440000,2232,Cash loans,0
1002664,675000.0,675000.0,0.721308,0.781362,0.401407,-495.071,805.308,4.58333,15056.6,15057.4,Managers,Self-employed,F,14675,4772,8818,460000,2052,Cash loans,0
1002665,284400.0,225000.0,0.0,0.0751162,0.47585,-506.0,-213.667,4.95652,6738.48,8931.06,Laborers,XNA,M,21134,4347,4450,480000,365243,Cash loans,0
1002666,180000.0,180000.0,0.0,0.49945,0.0,0.0,0.0,8.16667,22999.9,280130.0,Laborers,Agriculture,M,12449,4717,909,500000,4636,Revolving loans,1
1002667,1252360.0,1152000.0,0.0,0.733727,0.617826,-729.6,-566.333,4.58333,6975.12,51686.1,Laborers,School,F,20527,4017,10060,520000,783,Cash loans,0
1002668,101880.0,90000.0,0.651652,0.603645,0.71657,-1019.8,291.8,14.3939,7132.04,186792.0,Laborers,Other,M,13818,4663,7920,540000,444,Cash loans,0
1002669,382500.0,382500.0,0.832785,0.151282,0.681706,-667.0,-123.0,17.5,11400.5,12562.2,High skill tech staff,Self-employed,F,16661,187,1729,560000,4346,Revolving loans,0
1002670,283419.0,234000.0,0.0,0.747581,0.0,0.0,0.0,5.0,4319.02,4319.42,Laborers,XNA,F,23759,4259,2715,580000,365243,Cash loans,0
1002671,450000.0,450000.0,0.0,0.661833,0.225087,-1375.0,79.0,25.0,13612.7,99214.0,Cooking staff,Medicine,F,11513,539,620,600000,4939,Cash loans,0
1002672,900000.0,900000.0,0.24939,0.225734,0.502878,-1652.67,-59.4167,2.625,15060.6,15065.9,Managers,Housing,M,12428,4283,4266,620000,995,Cash loans,0
1002673,284400.0,225000.0,0.0,0.354225,0.772631,-2059.0,-964.0,11.875,8025.02,8264.75,Laborers,Agriculture,F,16123,4560,7773,640000,1522,Cash loans,0
1002674,497520.0,450000.0,0.0,0.636051,0.0,-943.5,5424.17,4.12903,3902.51,71415.0,Waiters/barmen staff,Other,F,15263,5526,2055,660000,378,Cash loans,0
1002675,454500.0,454500.0,0.0,0.681172,0.58499,-1833.5,-455.5,5.0,3937.93,3938.58,Secretaries,Security Ministries,F,20793,4099,3151,680000,12587,Cash loans,0
1002676,412943.0,373500.0,0.0,0.668413,0.415347,-261.0,0.0,9.86111,19943.4,24089.0,Laborers,Construction,M,16574,115,6619,100000,453,Cash loans,0
1002677,566055.0,472500.0,0.0,0.439739,0.51009,-812.4,10.8,8.14286,19118.1,172944.0,Laborers,XNA,F,22240,4756,6950,120000,365243,Cash loans,0
1002678,337500.0,337500.0,0.0,0.627449,0.665855,-1592.83,-1157.33,8.98462,18551.2,205002.0,Laborers,XNA,F,23287,5594,4797,140000,365243,Revolving loans,0
1002679,225000.0,225000.0,0.0,0.558335,0.556727,-902.25,-232.0,5.5,17544.5,69054.7,Laborers,XNA,F,21446,4653,13024,160000,365243,Cash loans,0
1002680,479700.0,450000.0,0.842097,0.645238,0.495666,-753.2,7199.4,5.05263,25033.0,28832.0,Core staff,School,F,20981,4504,20981,180000,11653,Cash loans,0
1002681,206271.0,193500.0,0.0,0.129296,0.4171,-1302.57,-708.5,7.45455,18462.4,40436.0,Laborers,XNA,F,22707,4637,12276,200000,365243,Cash loans,0
1002682,673875.0,562500.0,0.600326,0.509103,0.384207,-1007.0,3327.67,0.0,0.0,0.0,Laborers,Transport: type 4,F,17931,1293,548,220000,255,Cash loans,0
1002683,571446.0,477000.0,0.0,0.767573,0.0,0.0,0.0,16.1636,21231.3,267758.0,Security staff,Other,F,23123,4042,8009,240000,2965,Cash loans,0
1002684,675000.0,675000.0,0.0,0.694793,0.0,-226.0,-27.0,3.0,18078.1,18078.7,Cooking staff,Kindergarten,F,12453,4249,2661,260000,1927,Cash loans,0
1002685,274500.0,274500.0,0.0,0.45,0.270707,-693.0,217.125,7.90476,11564.1,19048.5,Drivers,Other,M,16314,4387,795,280000,1239,Cash loans,1
1002686,337500.0,337500.0,0.0,0.0102903,0.722393,-1622.43,-746.143,11.1136,13737.0,161717.0,Laborers,Business Entity Type 3,M,12062,1783,1785,300000,3750,Revolving loans,1
1002687,900000.0,900000.0,0.0,0.599115,0.881027,-2913.0,0.0,6.5,21841.9,21845.3,Laborers,Business Entity Type 2,M,19041,1829,11228,320000,4414,Cash loans,0
1002688,652500.0,652500.0,0.277348,0.35276,0.300108,-382.5,7713.75,8.30769,7315.26,40500.0,Laborers,Self-employed,M,15767,4289,5130,340000,2130,Cash loans,0
1002689,1546020.0,1350000.0,0.0,0.657267,0.713631,-1671.43,-1076.71,6.36364,54399.6,674325.0,Accountants,Business Entity Type 3,F,23305,4211,11251,360000,2521,Cash loans,0
1002690,66222.0,58500.0,0.0,0.168842,0.0,0.0,0.0,10.8519,27478.5,311486.0,Low-skill Laborers,Business Entity Type 3,M,10273,2823,95,380000,2775,Cash loans,0
1002691,224136.0,198000.0,0.392491,0.570232,0.0,0.0,0.0,6.16667,8506.53,87721.0,Sales staff,Business Entity Type 3,M,10415,2328,2254,400000,913,Cash loans,0
1002692,942300.0,675000.0,0.414655,0.354225,0.834784,-1607.63,2242.63,6.0,5317.17,6577.15,Accountants,Other,F,19793,3322,9880,420000,1500,Cash loans,0
1002693,1288350.0,1125000.0,0.839738,0.565478,0.7463,-1891.71,-1581.0,5.90179,35842.3,451736.0,Sales staff,Trade: type 7,F,23585,4468,1105,440000,4854,Cash loans,0
1002694,855000.0,855000.0,0.736153,0.677198,0.294083,-25.0,1802.0,7.60656,17580.7,450831.0,Core staff,Services,F,17773,1302,1619,460000,1899,Cash loans,0
1002695,298512.0,270000.0,0.211049,0.439939,0.404878,-813.0,5442.5,11.76,8935.85,8967.15,Laborers,Self-employed,M,10208,2516,2502,100000,2769,Cash loans,0
1002696,592560.0,450000.0,0.0,0.170144,0.234015,-821.333,-15.6667,16.5,16996.1,200007.0,Security staff,Housing,M,22542,3698,12001,120000,740,Cash loans,1
1002697,418500.0,418500.0,0.0,0.633917,0.357293,-1192.91,-752.3,2.0,8251.49,8255.12,Sales staff,Self-employed,F,13807,4218,3808,140000,729,Cash loans,0
1002698,247500.0,247500.0,0.904523,0.16592,0.590233,-1402.5,-578.5,5.0,7103.38,59857.4,Laborers,XNA,F,21933,4867,6044,160000,365243,Cash loans,0
1002699,1037130.0,927000.0,0.566647,0.479447,0.680139,-1707.0,4725.5,2.625,14838.5,14859.5,Laborers,Security Ministries,M,17802,1337,8134,180000,7318,Cash loans,0
1002700,1507500.0,1507500.0,0.56351,0.285898,0.399676,-1147.27,809.8,0.0,0.0,0.0,Laborers,Culture,M,16472,6,8116,200000,2800,Cash loans,0
1002701,1096020.0,900000.0,0.761975,0.643324,0.676992,-1252.55,-370.727,3.0,6748.61,85500.0,Laborers,Business Entity Type 2,F,17791,1341,8632,220000,5072,Cash loans,0
1002702,337500.0,337500.0,0.721515,0.670866,0.629674,-713.0,-409.0,15.2941,4269.38,4269.38,Core staff,Kindergarten,F,12101,2994,2091,240000,875,Revolving loans,0
1002703,508496.0,454500.0,0.0,0.432625,0.581484,-507.667,587.0,15.0,10061.9,10061.9,Laborers,Kindergarten,F,17687,1238,7550,260000,10647,Cash loans,0
1002704,157500.0,157500.0,0.0,0.0288079,0.810618,-1317.5,-1228.0,6.5,5762.65,5762.65,Laborers,Other,F,19850,3388,12819,280000,683,Cash loans,0
1002705,270000.0,270000.0,0.450464,0.646863,0.750375,-647.5,75.25,4.47059,19371.3,29644.4,Managers,Business Entity Type 3,M,16642,188,697,300000,6387,Revolving loans,0
1002706,1467610.0,1350000.0,0.709253,0.510229,0.225087,-1093.0,-927.667,8.25,9809.55,23632.1,Accountants,Business Entity Type 3,F,16624,184,3757,320000,6050,Cash loans,1
1002707,1066320.0,900000.0,0.685082,0.802089,0.425893,-907.667,-362.333,3.0,14278.0,14281.7,Core staff,Industry: type 7,F,14484,4748,8589,340000,3004,Cash loans,0
1002708,755190.0,675000.0,0.0,0.566187,0.713631,-2053.5,-1858.17,5.3,13141.6,16817.9,Laborers,Business Entity Type 3,M,18562,2096,2005,360000,1220,Cash loans,0
1002709,1575000.0,1575000.0,0.579863,0.61673,0.551381,-1409.6,-997.125,5.38462,6985.26,6986.38,Accountants,Business Entity Type 3,F,14387,4231,3040,380000,271,Cash loans,0
1002710,675000.0,675000.0,0.214325,0.328973,0.622922,-521.8,-111.6,9.72727,21998.7,439117.0,Laborers,Industry: type 11,M,13193,4950,4856,400000,162,Cash loans,1
1002711,370629.0,306000.0,0.0,0.725662,0.579727,-1578.9,-946.3,5.88889,8793.04,23487.3,Core staff,Military,M,15936,4549,2328,420000,466,Cash loans,0
1002712,906228.0,810000.0,0.413286,0.379847,0.186293,-1088.0,-507.0,7.64865,30370.7,101394.0,Laborers,Business Entity Type 3,F,10751,1762,1162,440000,465,Cash loans,0
1002713,808650.0,675000.0,0.0,0.574792,0.681706,-754.0,3447.0,39.0,35401.5,534562.0,Laborers,Other,M,14615,4153,1224,460000,220,Cash loans,1
1002714,733316.0,679500.0,0.0,0.59526,0.58674,-1060.75,-817.5,9.8,28311.8,68744.3,Managers,Business Entity Type 3,M,10384,710,1032,480000,3382,Cash loans,0
1002715,1096020.0,900000.0,0.26613,0.598758,0.392774,-803.333,317.0,11.6774,28675.0,120135.0,Drivers,Business Entity Type 3,M,11640,2116,1210,500000,2069,Cash loans,0
1002716,629321.0,508500.0,0.0,0.321378,0.0,-2888.0,-2585.0,5.42857,4072.44,5896.58,Laborers,Business Entity Type 1,M,20701,3653,10036,520000,207,Cash loans,0
1002717,1218910.0,1152000.0,0.0,0.37874,0.667458,-1649.8,-347.867,7.68,15186.5,22798.9,Core staff,University,F,20496,3871,11283,540000,11323,Cash loans,0
1002718,343800.0,225000.0,0.0,0.532163,0.0,0.0,0.0,7.2,19671.9,62673.7,Core staff,Other,F,17417,844,3381,560000,269,Cash loans,1
1002719,276278.0,238500.0,0.301066,0.423812,0.19862,-1334.11,-920.667,4.9375,4325.26,7838.33,0,0,M,11063,3635,5000,580000,498,Cash loans,0
1002720,269550.0,225000.0,0.0,0.707493,0.553165,-1045.0,104.667,6.0,13271.1,13272.2,Security staff,Security,M,18643,2198,11213,600000,1707,Cash loans,0
1002721,640764.0,459000.0,0.0685983,0.637164,0.470456,-1517.14,-1061.14,5.925,14791.1,23376.1,Core staff,Kindergarten,F,12679,3682,6418,620000,2638,Cash loans,0
1002722,319982.0,243000.0,0.329071,0.533442,0.263647,-692.0,477.0,13.8889,14312.0,955728.0,Security staff,Security,M,16100,4391,4375,640000,781,Cash loans,1
1002723,1012500.0,1012500.0,0.704945,0.620769,0.0,-759.0,-452.5,2.36364,6270.21,6276.29,Sales staff,Business Entity Type 3,F,14733,4552,5195,660000,1121,Cash loans,0
1002724,270000.0,270000.0,0.0,0.632729,0.670652,-1589.5,-1345.0,6.86207,9158.31,57272.1,Security staff,Security,M,10672,3323,4772,680000,923,Revolving loans,0
1002725,1282500.0,1282500.0,0.861916,0.306682,0.0,0.0,0.0,14.2083,56331.9,935526.0,Security staff,Agriculture,F,18150,1688,4090,100000,2742,Cash loans,0
1002726,225000.0,225000.0,0.0,0.687361,0.754406,-1001.5,-238.667,6.59459,15503.2,21062.0,Laborers,Medicine,F,21632,3960,4829,120000,11013,Cash loans,0
1002727,2250000.0,2250000.0,0.0,0.392713,0.701696,-1752.5,-564.5,0.0,0.0,0.0,Laborers,XNA,M,21264,4714,2294,140000,365243,Cash loans,0
1002728,889515.0,742500.0,0.388382,0.296809,0.263647,-1573.5,12.5,0.0,0.0,0.0,Laborers,Government,M,16257,3961,8334,160000,939,Cash loans,0
1002729,754740.0,630000.0,0.748301,0.545779,0.0,-1531.0,-435.0,24.75,65243.6,806185.0,High skill tech staff,Housing,F,17815,1344,176,180000,1997,Cash loans,0
1002730,168102.0,148500.0,0.0,0.250811,0.0,0.0,0.0,6.18182,9184.75,16414.7,Security staff,Business Entity Type 3,M,24602,4085,11949,200000,1234,Cash loans,0
1002731,473661.0,333000.0,0.0,0.0903218,0.531686,-415.0,488.25,25.5273,11488.5,464715.0,Medicine staff,Medicine,F,15472,3979,5679,220000,6162,Cash loans,1
1002732,540000.0,540000.0,0.0,0.204453,0.382502,-842.111,-34.8889,3.75,7293.94,14349.5,Managers,Kindergarten,F,17459,1006,3496,240000,9649,Cash loans,0
1002733,277970.0,229500.0,0.0,0.209898,0.551381,-2071.33,-1572.0,20.6667,11007.9,14340.8,Drivers,Transport: type 4,M,15195,4929,7772,260000,464,Cash loans,0
1002734,774000.0,774000.0,0.0,0.700237,0.47585,-1361.88,-992.933,9.36842,10497.5,19141.0,Cleaning staff,Business Entity Type 1,F,18794,2339,11958,280000,1842,Cash loans,0
1002735,2250000.0,2250000.0,0.0,0.610166,0.0,0.0,0.0,9.2,29081.2,29457.4,Laborers,XNA,F,20291,3563,2252,300000,365243,Cash loans,0
1002736,684657.0,571500.0,0.699823,0.476697,0.0,0.0,0.0,6.0,18559.9,18567.6,Core staff,Transport: type 2,F,12736,4151,1084,320000,4859,Cash loans,0
1002737,177903.0,148500.0,0.0,0.643745,0.0,0.0,0.0,27.875,30328.7,114867.0,Security staff,Security,M,14981,3680,6685,340000,1540,Cash loans,0
1002738,1185120.0,900000.0,0.0,0.322714,0.563835,-1458.23,-481.615,13.0543,68967.3,2211510.0,Accountants,Business Entity Type 3,F,14248,4528,2030,360000,1866,Cash loans,1
1002739,545040.0,450000.0,0.0,0.143517,0.484851,-1052.11,3059.11,8.14286,23251.1,70790.0,Laborers,Business Entity Type 2,F,16003,4130,4101,380000,5949,Cash loans,0
1002740,1118290.0,976500.0,0.749381,0.636861,0.661024,-659.444,157.0,19.5,5053.85,5736.29,Laborers,Industry: type 11,F,16511,60,55,400000,4475,Cash loans,0
1002741,781920.0,675000.0,0.0,0.574086,0.715103,-767.25,244.5,12.2449,17824.9,180000.0,Laborers,XNA,F,23059,4496,9218,420000,365243,Cash loans,0
1002742,547344.0,472500.0,0.0,0.587449,0.531686,-597.0,103.5,15.2394,9631.28,70979.5,Sales staff,Government,F,20948,3983,7164,440000,1937,Cash loans,0
1002743,508496.0,454500.0,0.0,0.549674,0.579727,-1640.67,-1488.0,5.31429,10322.0,44431.7,Laborers,Business Entity Type 2,M,11828,3992,2375,460000,2698,Cash loans,0
1002744,675000.0,675000.0,0.763898,0.367493,0.856413,-2697.0,-2306.0,6.0,4242.46,4244.04,0,1,M,19608,2891,4699,100000,188,Cash loans,0
1002745,360000.0,360000.0,0.40968,0.665796,0.577969,-1318.0,-1015.73,16.5882,12589.8,114832.0,Laborers,Self-employed,M,11340,3968,5228,120000,628,Revolving loans,0
1002746,675000.0,675000.0,0.490535,0.411357,0.713631,-1464.0,-1502.0,3.0,15543.7,15545.1,Sales staff,Self-employed,F,15002,3887,8880,140000,1766,Cash loans,1
1002747,495216.0,427500.0,0.0,0.718509,0.0,0.0,0.0,21.8571,4384.75,6904.98,Laborers,XNA,F,23025,4007,10338,160000,365243,Cash loans,1
1002748,448056.0,315000.0,0.150318,0.076122,0.329655,-595.333,358.0,14.0833,34918.8,788097.0,Managers,Military,M,11425,3968,5368,180000,2705,Cash loans,1
1002749,1078200.0,900000.0,0.351176,0.0191994,0.0,-409.0,0.0,12.4815,27438.6,591346.0,Laborers,Business Entity Type 3,M,16109,4070,46,200000,4213,Cash loans,0
1002750,284400.0,225000.0,0.0,0.0335213,0.3808,-395.0,692.0,10.0652,17347.8,126108.0,Security staff,Business Entity Type 3,M,17069,597,1270,220000,3362,Cash loans,0
1002751,521280.0,450000.0,0.399887,0.55786,0.234015,-1341.44,-878.333,7.32692,20028.6,406718.0,Laborers,Industry: type 9,M,16134,5552,10228,240000,489,Cash loans,0
1002752,1288350.0,1125000.0,0.0,0.683087,0.0,0.0,0.0,5.0,11232.5,13059.1,Laborers,XNA,M,22644,2777,6747,260000,365243,Cash loans,0
1002753,225000.0,225000.0,0.0,0.70223,0.624615,-1695.8,-19.6,0.0,0.0,0.0,Laborers,Government,F,16543,74,2845,280000,8572,Revolving loans,0
1002754,308462.0,279000.0,0.0,0.117256,0.448962,-985.286,103.0,12.7059,26296.5,519771.0,Cooking staff,Trade: type 3,M,10182,2863,4301,300000,358,Cash loans,0
1002755,58500.0,58500.0,0.364438,0.690865,0.0392377,-935.0,81.6667,25.2632,7367.95,225044.0,Laborers,Self-employed,F,18255,1779,1211,320000,386,Cash loans,1
1002756,253737.0,229500.0,0.0,0.0,0.408359,-140.0,31185.0,5.34286,7482.92,12309.8,Sales staff,Business Entity Type 3,F,10934,3115,1672,340000,1413,Cash loans,0
1002757,746280.0,675000.0,0.0,0.724803,0.45611,-1553.5,-847.5,5.5,7881.0,7881.66,Cleaning staff,Business Entity Type 1,F,11630,3973,5545,360000,2267,Cash loans,0
1002758,409500.0,409500.0,0.0,0.421448,0.633032,-705.5,-387.0,12.0,9037.03,12878.9,Laborers,Industry: type 3,F,11075,2055,4121,380000,1767,Cash loans,1
1002759,177768.0,135000.0,0.0,0.581922,0.574447,-1086.87,-229.769,6.07692,13784.3,41192.0,Laborers,XNA,F,21565,2980,2618,400000,365243,Cash loans,0
1002760,265851.0,229500.0,0.0,0.208026,0.832785,-1596.5,-1141.5,5.51429,6335.78,67500.0,Laborers,Business Entity Type 3,M,19329,2812,924,420000,458,Cash loans,0
1002761,457835.0,378000.0,0.0,0.603341,0.600658,-1624.85,-1104.62,8.5,11646.9,13230.9,Laborers,XNA,F,23690,4557,2861,440000,365243,Cash loans,0
1002762,139230.0,112500.0,0.0,0.539005,0.71657,-1338.63,-1033.63,2.94444,11979.2,34707.6,Laborers,XNA,F,22144,4669,9129,460000,365243,Cash loans,0
1002763,398016.0,360000.0,0.0,0.0961796,0.64962,-1038.0,-581.0,10.3676,6993.23,79160.1,Laborers,XNA,F,20863,3336,3553,480000,365243,Cash loans,0
1002764,202500.0,202500.0,0.0,0.392218,0.687933,-1189.67,-785.333,8.25,19727.9,42911.6,Laborers,XNA,F,23149,4979,12410,500000,365243,Revolving loans,0
1002765,284400.0,225000.0,0.0,0.696358,0.326475,-1044.26,-224.304,11.617,11096.3,224843.0,Cooking staff,Kindergarten,F,13385,4282,7313,520000,2254,Cash loans,0
1002766,450000.0,450000.0,0.0,0.449421,0.0,-2529.5,-2282.0,0.0,0.0,0.0,High skill tech staff,Other,F,17230,769,5751,540000,905,Cash loans,0
1002767,715500.0,715500.0,0.0,0.377357,0.234015,-1855.78,-635.778,26.5814,23238.5,29914.9,Laborers,XNA,F,23516,4558,11866,560000,365243,Cash loans,0
1002768,95940.0,90000.0,0.0,0.665976,0.647977,-786.333,-410.333,0.0,3169.58,15640.7,Core staff,Government,F,10989,3555,28,580000,2612,Cash loans,0
1002769,149256.0,135000.0,0.25375,0.053956,0.567379,-113.0,130.0,4.42308,16459.0,59219.4,Laborers,Industry: type 3,F,9839,148,364,600000,1835,Cash loans,1
1002770,1024740.0,900000.0,0.605109,0.797184,0.0,0.0,0.0,12.9714,39582.5,933438.0,Managers,Business Entity Type 2,F,17495,931,46,620000,5810,Cash loans,0
1002771,152820.0,135000.0,0.0,0.429514,0.0,0.0,0.0,18.5,8073.77,8073.77,Laborers,XNA,F,23211,4812,6356,640000,365243,Cash loans,0
1002772,180000.0,180000.0,0.279259,0.475459,0.0,-636.333,0.0,31.9355,35704.2,260333.0,Sales staff,Self-employed,F,9531,1253,391,660000,1253,Revolving loans,0
1002773,473760.0,450000.0,0.0,0.33468,0.798137,-1530.25,-1286.5,7.30435,12413.9,25801.4,Laborers,XNA,F,22174,4091,12251,680000,365243,Cash loans,0
1002774,640080.0,450000.0,0.0,0.302897,0.617826,-1048.0,779.0,3.0,8501.03,8506.3,Laborers,Business Entity Type 3,M,10727,3185,3185,100000,1623,Cash loans,0
1002775,302076.0,270000.0,0.0,0.449551,0.454321,-877.667,4523.17,8.45833,61479.3,831732.0,Sales staff,Trade: type 7,F,14234,2860,3045,120000,1293,Cash loans,0
1002776,571446.0,477000.0,0.0,0.641953,0.448962,-642.286,-142.143,4.31579,8309.62,22461.3,Laborers,Other,F,12377,1554,1550,140000,4139,Cash loans,0
1002777,381528.0,315000.0,0.324443,0.586485,0.45611,-1666.88,2992.25,21.0,6021.58,7625.02,Laborers,Business Entity Type 3,F,11329,3944,5641,160000,95,Cash loans,0
1002778,746280.0,675000.0,0.0,0.055245,0.223831,-323.667,-13.0,7.3,38024.5,139182.0,Sales staff,Self-employed,F,10455,3073,3073,180000,2432,Cash loans,0
1002779,1442950.0,1260000.0,0.0,0.665421,0.190706,-752.667,-197.667,10.0811,10366.7,20587.4,Core staff,Medicine,F,15871,4894,4502,200000,8964,Cash loans,0
1002780,545040.0,450000.0,0.0,0.386872,0.231439,-744.909,13684.4,3.15385,43263.1,61824.4,Sales staff,Self-employed,F,12218,245,5329,220000,5393,Cash loans,0
1002781,1108270.0,895500.0,0.0,0.442829,0.221335,-316.0,14098.5,0.0,0.0,0.0,Laborers,Industry: type 1,M,13749,4120,759,240000,526,Cash loans,0
1002782,985500.0,985500.0,0.0,0.536347,0.441836,-214.0,517.0,6.33333,74451.3,447970.0,Sales staff,Self-employed,F,10933,588,282,260000,788,Cash loans,0
1002783,585000.0,585000.0,0.780698,0.285898,0.560284,-390.0,-44.0,0.0,0.0,0.0,Sales staff,Trade: type 3,F,9508,1200,101,280000,499,Revolving loans,0
1002784,1206000.0,1206000.0,0.276755,0.668815,0.279335,-732.8,-120.2,0.0,0.0,0.0,Cooking staff,Business Entity Type 3,M,9538,1923,7945,300000,1049,Cash loans,0
1002785,675000.0,675000.0,0.395069,0.399581,0.479449,-1105.83,-478.833,1.38182,11832.4,37039.4,Laborers,Business Entity Type 3,M,11323,3174,2298,320000,2774,Cash loans,0
1002786,556871.0,391500.0,0.0,0.150188,0.0,0.0,0.0,10.2143,5066.08,140514.0,Laborers,XNA,F,21624,5001,3854,340000,365243,Cash loans,0
1002787,257391.0,238500.0,0.772178,0.595439,0.58499,-1541.0,285.0,6.0,7448.09,27807.0,High skill tech staff,Business Entity Type 3,F,18710,2235,1913,360000,967,Cash loans,0
1002788,301464.0,238500.0,0.0,0.729394,0.490258,-596.4,621.0,0.0,0.0,0.0,Sales staff,Business Entity Type 3,F,19938,3425,860,380000,1146,Cash loans,0
1002789,900000.0,900000.0,0.0,0.316216,0.689479,-1312.5,-596.25,5.88312,9159.19,27381.1,Drivers,Self-employed,M,19208,2397,3391,400000,2429,Cash loans,0
1002790,139230.0,112500.0,0.668265,0.484956,0.19862,-820.8,3194.56,19.863,11381.0,68921.4,Laborers,XNA,F,19822,1341,28,420000,365243,Cash loans,0
1002791,1551800.0,1215000.0,0.85528,0.716559,0.105473,-555.0,10.0,17.1,16629.4,645465.0,Cleaning staff,School,F,15613,4871,5281,440000,286,Cash loans,0
